,date,iexId,isEnabled,name,symbol,type
0,2018-05-23,2,True,Agilent Technologies Inc.,A,cs
1,2018-05-23,12042,True,Alcoa Corporation,AA,cs
2,2018-05-23,7653,True,Altaba Inc.,AABA,cs
3,2018-05-23,9169,True,AAC Holdings Inc.,AAC,cs
4,2018-05-23,5,True,AdvisorShares Dorsey Wright ADR,AADR,et
5,2018-05-23,8148,True,American Airlines Group Inc.,AAL,cs
6,2018-05-23,7760,True,Altisource Asset Management Corp Com,AAMC,cs
7,2018-05-23,7,True,Atlantic American Corporation,AAME,cs
8,2018-05-23,8,True,Aaron's Inc.,AAN,cs
9,2018-05-23,7790,True,Applied Optoelectronics Inc.,AAOI,cs
10,2018-05-23,9,True,AAON Inc.,AAON,cs
11,2018-05-23,10,True,Advance Auto Parts Inc W/I,AAP,cs
12,2018-05-23,11,True,Apple Inc.,AAPL,cs
13,2018-05-23,12,True,American Assets Trust Inc.,AAT,cs
14,2018-05-23,13,True,Almaden Minerals Ltd.,AAU,cs
15,2018-05-23,14,True,Advantage Oil & Gas Ltd,AAV,cs
16,2018-05-23,15,True,Atlas Air Worldwide Holdings,AAWW,cs
17,2018-05-23,16,True,iShares MSCI All Country Asia ex Japan Index Fund,AAXJ,et
18,2018-05-23,6667,True,Axon Enterprise Inc.,AAXN,cs
19,2018-05-23,17,True,AllianceBernstein Holding L.P. Units,AB,cs
20,2018-05-23,5129,True,Renmin Tianli Group Inc.,ABAC,cs
21,2018-05-23,18,True,ABAXIS Inc.,ABAX,cs
22,2018-05-23,19,True,ABB Ltd,ABB,cs
23,2018-05-23,20,True,AbbVie Inc.,ABBV,cs
24,2018-05-23,21,True,AmerisourceBergen Corporation,ABC,cs
25,2018-05-23,22,True,Ameris Bancorp,ABCB,cs
26,2018-05-23,23,True,Cambium Learning Group Inc.,ABCD,cs
27,2018-05-23,8607,True,Alcentra Capital Corp.,ABDC,cs
28,2018-05-23,9600,True,Abeona Therapeutics Inc.,ABEO,cs
29,2018-05-23,9607,True,,ABEOW,N/A
30,2018-05-23,36,True,Ambev S.A. American Depositary Shares (Each representing 1),ABEV,cs
31,2018-05-23,26,True,Asbury Automotive Group Inc,ABG,cs
32,2018-05-23,10960,True,Ability Inc.,ABIL,cs
33,2018-05-23,28,True,ARCA biopharma Inc.,ABIO,cs
34,2018-05-23,13649,True,Ablynx NV,ABLX,cs
35,2018-05-23,29,True,ABM Industries Incorporated,ABM,cs
36,2018-05-23,30,True,ABIOMED Inc.,ABMD,cs
37,2018-05-23,14432,True,Abpro Corp,ABP,cs
38,2018-05-23,31,True,Arbor Realty Trust,ABR,cs
39,2018-05-23,32,True,Arbor Realty Trust Preferred Series A,ABR-A,ps
40,2018-05-23,33,True,Arbor Realty Trust Cumulative Redeemable Preferred Series B,ABR-B,ps
41,2018-05-23,8310,True,Arbor Realty Trust Cumulative Redeemable Preferred Series C,ABR-C,ps
42,2018-05-23,34,True,Abbott Laboratories,ABT,cs
43,2018-05-23,10446,True,Allegiance Bancshares Inc.,ABTX,cs
44,2018-05-23,6816,True,Arbutus Biopharma Corporation,ABUS,cs
45,2018-05-23,39,True,Barrick Gold Corporation,ABX,cs
46,2018-05-23,10827,True,Associated Capital Group Inc.,AC,cs
47,2018-05-23,41,True,ACADIA Pharmaceuticals Inc.,ACAD,cs
48,2018-05-23,10459,True,Atlantic Capital Bancshares Inc.,ACBI,cs
49,2018-05-23,44,True,American Campus Communities Inc,ACC,cs
50,2018-05-23,46,True,Acco Brands Corporation,ACCO,cs
51,2018-05-23,5176,True,Acer Therapeutics Inc.,ACER,cs
52,2018-05-23,49,True,Aceto Corporation,ACET,cs
53,2018-05-23,50,True,Atlantic Coast Financial Corporation,ACFC,cs
54,2018-05-23,53,True,Arch Capital Group Ltd.,ACGL,cs
55,2018-05-23,14574,True,Arch Capital Group Ltd. Depositary Shares Each Representing 1/1000th Interest in a Share of5.45% Non-Cumulative Preferred Shares Series F,ACGLO,ps
56,2018-05-23,14575,True,Arch Capital Group Ltd. Depositary Shares Representing Interest in 5.25% Non-Cumulative Preferred Series E Shrs,ACGLP,ps
57,2018-05-23,54,True,Aluminum Corporation of China Limited American Depositary Shares,ACH,cs
58,2018-05-23,55,True,Acadia Healthcare Company Inc.,ACHC,cs
59,2018-05-23,56,True,Achillion Pharmaceuticals Inc.,ACHN,cs
60,2018-05-23,5116,True,Achieve Life Sciences Inc.,ACHV,cs
61,2018-05-23,10954,True,Acacia Communications Inc.,ACIA,cs
62,2018-05-23,58,True,SPDR MSCI ACWI IMI,ACIM,et
63,2018-05-23,11879,True,AC Immune SA,ACIU,cs
64,2018-05-23,59,True,ACI Worldwide Inc.,ACIW,cs
65,2018-05-23,60,True,Axcelis Technologies Inc.,ACLS,cs
66,2018-05-23,61,True,AECOM,ACM,cs
67,2018-05-23,13392,True,ACM Research Inc.,ACMR,cs
68,2018-05-23,63,True,Accenture plc Class A (Ireland),ACN,cs
69,2018-05-23,64,True,ACNB Corporation,ACNB,cs
70,2018-05-23,66,True,Acorda Therapeutics Inc.,ACOR,cs
71,2018-05-23,67,True,Aberdeen Income Credit Strategies Fund,ACP,cs
72,2018-05-23,69,True,Ares Commercial Real Estate Corporation,ACRE,cs
73,2018-05-23,10410,True,Aclaris Therapeutics Inc.,ACRS,cs
74,2018-05-23,70,True,AcelRx Pharmaceuticals Inc.,ACRX,cs
75,2018-05-23,8208,True,American Capital Senior Floating Ltd.,ACSF,cs
76,2018-05-23,12028,True,American Customer Satisfaction,ACSI,N/A
77,2018-05-23,71,True,Acasti Pharma Inc.,ACST,cs
78,2018-05-23,13895,True,AdvisorShares Vice ETF,ACT,N/A
79,2018-05-23,73,True,Acacia Research Corporation,ACTG,cs
80,2018-05-23,76,True,Acme United Corporation.,ACU,cs
81,2018-05-23,10012,True,AllianzGI Diversified Income & Convertible Fund of Beneficial Interest,ACV,cs
82,2018-05-23,9946,True,iShares Edge MSCI Multifactor Global,ACWF,N/A
83,2018-05-23,79,True,iShares MSCI ACWI Index Fund,ACWI,et
84,2018-05-23,80,True,iShares Edge MSCI Min Vol Global,ACWV,et
85,2018-05-23,81,True,iShares MSCI ACWI ex US Index Fund,ACWX,et
